platform,category,market_key,event_key,status,volume,liquidity_or_oi,created_at,end_date,title,yes_sub_title,no_sub_title,slug
kalshi,direct_housing_data,FRM-22JUL07-T5.70,FRM-22JUL07,finalized,2906.0,2242.0,2022-07-01 06:07:23.612297-07:00,2022-07-07 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.70%?,Above 5.70%%,5.70%% or below,
kalshi,direct_housing_data,FRM-22AUG11-T5.00,FRM-22AUG11,finalized,2899.0,2050.0,2022-08-05 06:44:41.798247-07:00,2022-08-11 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.00%?,Above 5.00%,5.00% or below,
kalshi,direct_housing_data,FRM-22SEP22-T6.05,FRM-22SEP22,finalized,2879.0,2242.0,2022-09-16 06:18:57.582817-07:00,2022-09-22 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.05%?,Above 6.05%,6.05% or below,
kalshi,direct_housing_data,FRM-23JAN05-T6.5,FRM-23JAN05,finalized,2874.0,2593.0,2022-12-30 06:57:38.823780-08:00,2023-01-05 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-22DEC01-T6.55,FRM-22DEC01,finalized,2824.0,1788.0,2022-11-25 06:24:41.159958-08:00,2022-12-01 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.55%?,Above 6.55%,6.55% or below,
kalshi,direct_housing_data,FRM-22JUL14-T5.40,FRM-22JUL14,finalized,2817.0,2505.0,2022-07-08 06:27:32.675690-07:00,2022-07-14 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.40%?,Above 5.40%%,5.40%% or below,
kalshi,direct_housing_data,FRM-23APR06-T6.2,FRM-23APR06,finalized,2800.0,2300.0,2023-03-31 06:37:27.092651-07:00,2023-04-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-22SEP15-T6.15,FRM-22SEP15,finalized,2785.0,2713.0,2022-09-09 06:11:45.871103-07:00,2022-09-15 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.15%?,Above 6.15%,6.15% or below,
kalshi,direct_housing_data,FRM-21NOV11-T2.98,FRM-21NOV11,finalized,2754.0,2324.0,2021-11-15 06:59:42.823563-08:00,2021-11-17 17:00:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 2.98%?,Above 2.98%%,2.98%% or below,
kalshi,direct_housing_data,KXRECAPGAINS-26JAN-CAPGAINS,KXRECAPGAINS-26JAN,active,2702.0,2048.0,2025-07-28 12:40:53.874236-07:00,2026-01-01 07:00:00-08:00,"Will A Bill eliminating Capital Gains Tax on Home Sales become law before Jan 1, 2026?",A Bill eliminating Capital Gains Tax on Home Sales,A Bill eliminating Capital Gains Tax on Home Sales,
kalshi,direct_housing_data,FRM-21NOV18-T3.10,FRM-21NOV18,finalized,2700.0,1114.0,2021-11-18 07:24:36.856092-08:00,2021-11-23 20:59:00-08:00,Will the **30-Year Fixed Rate Mortgage** rate be above 3.10%?,Above 3.10%%,3.10%% or below,
kalshi,direct_housing_data,FRM-22OCT13-T6.80,FRM-22OCT13,finalized,2631.0,1156.0,2022-10-08 06:37:25.028669-07:00,2022-10-13 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.80%?,Above 6.80%,6.80% or below,
kalshi,direct_housing_data,FRM-22DEC22-T6.15,FRM-22DEC22,finalized,2585.0,2304.0,2022-12-16 06:14:34.599612-08:00,2022-12-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.15%?,Above 6.15%,6.15% or below,
kalshi,direct_housing_data,FRM-22NOV10-T7.05,FRM-22NOV10,finalized,2552.0,1530.0,2022-11-04 06:20:21.246236-07:00,2022-11-10 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.05%?,Above 7.05%,7.05% or below,
kalshi,direct_housing_data,FRM-22OCT20-T7.00,FRM-22OCT20,finalized,2533.0,1126.0,2022-10-14 06:27:40.260542-07:00,2022-10-20 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.00%?,Above 7.00%,7.00% or below,
kalshi,direct_housing_data,FRM-23MAR16-T6.7,FRM-23MAR16,finalized,2510.0,2159.0,2023-03-10 08:06:45.275074-08:00,2023-03-16 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRMMIN-24SEP26-P6.2,FRMMIN-24SEP26,finalized,2457.0,1316.0,2024-06-20 08:16:01.337094-07:00,2024-09-20 08:52:00.382073-07:00,"Will the 30-year fixed rate mortgage rate reach below 6.2% by September 26, 2024?",Below 6.2%,6.2% or above,
kalshi,direct_housing_data,FRM-22FEB17-T3.69,FRM-22FEB17,finalized,2455.0,1606.0,2022-02-11 06:53:24.135021-08:00,2022-02-17 06:55:00-08:00,Will the **30-Year Fixed Rate Mortgage** rate be above 3.69%?,Above 3.69%%,3.69%% or below,
kalshi,direct_housing_data,FRM-22JUN23-T6.00,FRM-22JUN23,finalized,2451.0,2134.0,2022-06-17 09:09:17.414963-07:00,2022-06-23 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.00%?,Above 6.00%%,6.00%% or below,
kalshi,direct_housing_data,FRM-22JUL28-T5.70,FRM-22JUL28,finalized,2435.0,2435.0,2022-07-22 06:51:03.125074-07:00,2022-07-28 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.70%?,Above %,% or below,
kalshi,direct_housing_data,FRM-22NOV10-T7.15,FRM-22NOV10,finalized,2427.0,810.0,2022-11-04 06:20:21.246236-07:00,2022-11-10 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.15%?,Above 7.15%,7.15% or below,
kalshi,direct_housing_data,FRM-22JUL14-T5.50,FRM-22JUL14,finalized,2424.0,1486.0,2022-07-08 06:27:32.675695-07:00,2022-07-14 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.50%?,Above 5.50%%,5.50%% or below,
kalshi,direct_housing_data,FRM-22AUG18-T5.40,FRM-22AUG18,finalized,2416.0,1326.0,2022-08-12 06:38:27.835747-07:00,2022-08-18 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.40%?,Above 5.40%,5.40% or below,
kalshi,direct_housing_data,FRM-22SEP01-T5.70,FRM-22SEP01,finalized,2415.0,2122.0,2022-08-26 06:40:04.799054-07:00,2022-09-01 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.70%?,Above 5.70%,5.70% or below,
kalshi,direct_housing_data,FRM-21SEP16-T2.88,FRM-21SEP16,finalized,2406.0,1989.0,2021-09-09 07:28:19.789333-07:00,2021-09-16 12:00:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 2.88%?,Above 2.88%%,2.88%% or below,
kalshi,direct_housing_data,FRM-21DEC23-T3.12,FRM-21DEC23,finalized,2394.0,1238.0,2021-12-16 07:20:47.237967-08:00,2021-12-22 17:00:00-08:00,Will the **30-Year Fixed Rate Mortgage** rate be above 3.12%?,Above 3.12%%,3.12%% or below,
kalshi,direct_housing_data,FRM-22MAR31-T4.50,FRM-22MAR31,finalized,2355.0,1360.0,2022-03-25 06:51:55.269358-07:00,2022-03-31 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 4.50%?,Above 4.50%%,4.50%% or below,
kalshi,direct_housing_data,FRM-22SEP08-T5.80,FRM-22SEP08,finalized,2333.0,1333.0,2022-09-03 05:47:15.801516-07:00,2022-09-08 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.80%?,Above 5.80%,5.80% or below,
kalshi,direct_housing_data,FRM-22OCT06-T7.05,FRM-22OCT06,finalized,2318.0,2226.0,2022-09-30 06:22:47.163514-07:00,2022-10-06 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.05%?,Above 7.05%,7.05% or below,
kalshi,direct_housing_data,FRM-22JAN13-T3.22,FRM-22JAN13,finalized,2284.0,1902.0,2022-01-06 07:11:45.835340-08:00,2022-01-13 06:55:00-08:00,Will the **30-Year Fixed Rate Mortgage** rate be above 3.22%?,Above 3.22%%,3.22%% or below,
kalshi,direct_housing_data,HPI-21DEC-T1,HPI-21DEC,finalized,2278.0,1686.0,2022-01-26 06:09:13.267882-08:00,2022-02-23 07:05:06.280004-08:00,Will the **Housing Price Index** rise by more than 1% between November and December 2021?,Above 1%,1% or below,
kalshi,direct_housing_data,FRM-22OCT20-T6.90,FRM-22OCT20,finalized,2276.0,998.0,2022-10-14 06:27:40.260542-07:00,2022-10-20 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.90%?,Above 6.90%,6.90% or below,
kalshi,direct_housing_data,FRM-22DEC01-T6.45,FRM-22DEC01,finalized,2270.0,993.0,2022-11-25 06:24:41.159958-08:00,2022-12-01 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.45%?,Above 6.45%,6.45% or below,
kalshi,direct_housing_data,FRM-22OCT13-T6.70,FRM-22OCT13,finalized,2260.0,2007.0,2022-10-08 06:37:25.028669-07:00,2022-10-13 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.70%?,Above 6.70%,6.70% or below,
kalshi,direct_housing_data,FRM-22SEP15-T5.95,FRM-22SEP15,finalized,2241.0,1670.0,2022-09-09 06:11:45.871103-07:00,2022-09-15 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.95%?,Above 5.95%,5.95% or below,
kalshi,direct_housing_data,FRM-22AUG25-T5.20,FRM-22AUG25,finalized,2128.0,1502.0,2022-08-19 06:22:35.231914-07:00,2022-08-25 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.20%?,Above 5.20%,5.20% or below,
kalshi,direct_housing_data,FRM-23MAR09-T6.6,FRM-23MAR09,finalized,2126.0,2036.0,2023-03-03 06:32:04.997906-08:00,2023-03-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-22OCT13-T7.00,FRM-22OCT13,finalized,2052.0,1051.0,2022-10-08 06:37:25.028669-07:00,2022-10-13 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.00%?,Above 7.00%,7.00% or below,
kalshi,direct_housing_data,FRM-22SEP15-T6.10,FRM-22SEP15,finalized,2005.0,1944.0,2022-09-09 06:11:45.871103-07:00,2022-09-15 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.10%?,Above 6.10%,6.10% or below,
kalshi,direct_housing_data,FRM-21JUL29-T2.80,FRM-21JUL29,finalized,2004.0,1241.0,2021-07-22 09:54:47.274650-07:00,2021-07-29 12:00:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 2.80%?,Above 2.80%%,2.80%% or below,
kalshi,direct_housing_data,FRM-21OCT07-T3.01,FRM-21OCT07,finalized,1972.0,823.0,2021-09-30 07:07:12.955884-07:00,2021-10-06 17:00:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 3.01%?,Above 3.01%%,3.01%% or below,
kalshi,direct_housing_data,FRM-22AUG11-T5.30,FRM-22AUG11,finalized,1968.0,1259.0,2022-08-05 06:44:41.798255-07:00,2022-08-11 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.30%?,Above 5.30%,5.30% or below,
kalshi,direct_housing_data,FRM-22SEP15-T6.05,FRM-22SEP15,finalized,1966.0,1960.0,2022-09-09 06:11:45.871103-07:00,2022-09-15 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.05%?,Above 6.05%,6.05% or below,
kalshi,direct_housing_data,FRM-23MAR16-T6.5,FRM-23MAR16,finalized,1957.0,1616.0,2023-03-10 08:06:45.275073-08:00,2023-03-16 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-22DEC01-T6.60,FRM-22DEC01,finalized,1957.0,1816.0,2022-11-25 06:24:41.159958-08:00,2022-12-01 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.60%?,Above 6.60%,6.60% or below,
kalshi,direct_housing_data,FRM-22SEP29-T6.20,FRM-22SEP29,finalized,1939.0,801.0,2022-09-23 06:25:15.755269-07:00,2022-09-29 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.20%?,Above 6.20%,6.20% or below,
kalshi,direct_housing_data,FRM-23FEB02-T6.2,FRM-23FEB02,finalized,1920.0,1645.0,2023-01-27 06:42:30.266807-08:00,2023-02-02 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23MAR02-T6.5,FRM-23MAR02,finalized,1907.0,1592.0,2023-02-24 06:31:48.160301-08:00,2023-03-02 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-22NOV03-T7.10,FRM-22NOV03,finalized,1898.0,1123.0,2022-10-28 06:12:50.493779-07:00,2022-11-03 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.10%?,Above 7.10%,7.10% or below,
kalshi,direct_housing_data,FRM-22OCT20-T7.10,FRM-22OCT20,finalized,1881.0,1126.0,2022-10-14 06:27:40.260542-07:00,2022-10-20 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.10%?,Above 7.10%,7.10% or below,
kalshi,direct_housing_data,FRM-22SEP22-T6.00,FRM-22SEP22,finalized,1879.0,1342.0,2022-09-16 06:18:57.582817-07:00,2022-09-22 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.00%?,Above 6.00%,6.00% or below,
kalshi,direct_housing_data,FRM-23MAR23-T6.4,FRM-23MAR23,finalized,1877.0,1492.0,2023-03-17 06:40:18.634237-07:00,2023-03-23 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23MAR16-T6.6,FRM-23MAR16,finalized,1845.0,686.0,2023-03-10 08:06:45.275074-08:00,2023-03-16 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-22NOV03-T7.25,FRM-22NOV03,finalized,1835.0,1036.0,2022-10-28 06:12:50.493779-07:00,2022-11-03 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.25%?,Above 7.25%,7.25% or below,
kalshi,direct_housing_data,FRM-22DEC15-T6.20,FRM-22DEC15,finalized,1834.0,1336.0,2022-12-12 06:54:56.511984-08:00,2022-12-15 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.20%?,Above 6.20%,6.20% or below,
kalshi,direct_housing_data,FRM-22SEP01-T5.50,FRM-22SEP01,finalized,1834.0,1560.0,2022-08-26 06:40:04.799049-07:00,2022-09-01 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.50%?,Above 5.50%,5.50% or below,
kalshi,direct_housing_data,FRM-22NOV10-T7.00,FRM-22NOV10,finalized,1812.0,1122.0,2022-11-04 06:20:21.246236-07:00,2022-11-10 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.00%?,Above 7.00%,7.00% or below,
kalshi,direct_housing_data,FRM-23FEB23-T6.4,FRM-23FEB23,finalized,1811.0,1211.0,2023-02-17 06:34:55.433142-08:00,2023-02-23 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-21AUG26-T2.85,FRM-21AUG26,finalized,1811.0,1087.0,2021-08-19 14:31:55.628448-07:00,2021-08-25 17:00:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 2.85%?,Above 2.85%%,2.85%% or below,
kalshi,direct_housing_data,FRMMIN-24JUN27-P6.4,FRMMIN-24JUN27,finalized,1784.0,701.0,2024-03-25 08:47:55.065833-07:00,2024-06-27 06:55:00-07:00,"Will the 30-year fixed rate mortgage rate reach below 6.4% by June 27, 2024?",Below 6.4%,6.4% or above,
kalshi,direct_housing_data,FRMMAX-24JUN27-P7.2,FRMMAX-24JUN27,finalized,1776.0,543.0,2024-03-25 08:48:10.549890-07:00,2024-05-03 08:32:17.615785-07:00,"Will the 30-year fixed rate mortgage rate reach above 7.2% by June 27, 2024?",Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-22OCT27-T7.05,FRM-22OCT27,finalized,1768.0,967.0,2022-10-21 06:12:49.103153-07:00,2022-10-27 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.05%?,Above 7.05%,7.05% or below,
kalshi,direct_housing_data,FRM-22OCT27-T7.20,FRM-22OCT27,finalized,1765.0,1195.0,2022-10-21 06:12:49.103153-07:00,2022-10-27 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.20%?,Above 7.20%,7.20% or below,
kalshi,direct_housing_data,FRM-22NOV17-T7.05,FRM-22NOV17,finalized,1764.0,1158.0,2022-11-11 06:15:14.172035-08:00,2022-11-17 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.05%?,Above 7.05%,7.05% or below,
kalshi,direct_housing_data,FRM-23FEB09-T6.0,FRM-23FEB09,finalized,1750.0,1700.0,2023-02-03 06:37:10.382504-08:00,2023-02-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.0%?,Above 6.0%,6.0% or below,
kalshi,direct_housing_data,FRM-22OCT27-T7.10,FRM-22OCT27,finalized,1717.0,924.0,2022-10-21 06:12:49.103153-07:00,2022-10-27 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.10%?,Above 7.10%,7.10% or below,
kalshi,direct_housing_data,FRM-22OCT27-T7.00,FRM-22OCT27,finalized,1692.0,1255.0,2022-10-21 06:12:49.103153-07:00,2022-10-27 06:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.00%?,Above 7.00%,7.00% or below,
kalshi,direct_housing_data,FRM-22SEP15-T6.00,FRM-22SEP15,finalized,1639.0,1149.0,2022-09-09 06:11:45.871103-07:00,2022-09-15 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.00%?,Above 6.00%,6.00% or below,
kalshi,direct_housing_data,FRM-22SEP22-T6.10,FRM-22SEP22,finalized,1636.0,595.0,2022-09-16 06:18:57.582817-07:00,2022-09-22 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 6.10%?,Above 6.10%,6.10% or below,
kalshi,direct_housing_data,FRM-23FEB16-T6.4,FRM-23FEB16,finalized,1625.0,1127.0,2023-02-11 06:49:17.130242-08:00,2023-02-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23SEP07-T7.2,FRM-23SEP07,finalized,1594.0,830.0,2023-09-01 06:37:12.437183-07:00,2023-09-07 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23MAR23-T6.6,FRM-23MAR23,finalized,1548.0,1474.0,2023-03-17 06:40:18.634238-07:00,2023-03-23 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
