id,condition_id,question,slug,outcomes,outcome_prices,clob_token_ids,volume,liquidity,active,closed,end_date,created_at,market_maker_address,_fetched_at,created_ts,end_ts,search_text,outcome_0_name,outcome_1_name,outcome_0_putin_2025_03_17_close_1700_PT,outcome_0_putin_2025_03_17_open_0500_PT,outcome_0_putin_2025_03_18_close_1700_PT,outcome_0_putin_2025_03_18_open_0500_PT,outcome_0_putin_2025_03_19_close_1700_PT,outcome_0_putin_2025_03_19_open_0500_PT,outcome_0_putin_2025_03_20_close_1700_PT,outcome_0_putin_2025_03_20_open_0500_PT,outcome_0_putin_2025_03_21_close_1700_PT,outcome_0_putin_2025_03_21_open_0500_PT,outcome_0_putin_2025_03_22_close_1700_PT,outcome_0_putin_2025_03_22_open_0500_PT,outcome_0_putin_2025_03_23_close_1700_PT,outcome_0_putin_2025_03_23_open_0500_PT,outcome_0_putin_2025_03_24_close_1700_PT,outcome_0_putin_2025_03_24_open_0500_PT,outcome_0_putin_2025_03_25_close_1700_PT,outcome_0_putin_2025_03_25_open_0500_PT,outcome_0_putin_2025_03_26_close_1700_PT,outcome_0_putin_2025_03_26_open_0500_PT,outcome_0_putin_2025_03_27_close_1700_PT,outcome_0_putin_2025_03_27_open_0500_PT,outcome_0_putin_2025_03_28_close_1700_PT,outcome_0_putin_2025_03_28_open_0500_PT,outcome_0_putin_2025_03_29_close_1700_PT,outcome_0_putin_2025_03_29_open_0500_PT,outcome_0_putin_2025_03_30_close_1700_PT,outcome_0_putin_2025_03_30_open_0500_PT,outcome_0_putin_2025_03_31_close_1700_PT,outcome_0_putin_2025_03_31_open_0500_PT,outcome_0_yes_2025_03_17_close_1700_PT,outcome_0_yes_2025_03_17_open_0500_PT,outcome_0_yes_2025_03_18_close_1700_PT,outcome_0_yes_2025_03_18_open_0500_PT,outcome_0_yes_2025_03_19_close_1700_PT,outcome_0_yes_2025_03_19_open_0500_PT,outcome_0_yes_2025_03_20_close_1700_PT,outcome_0_yes_2025_03_20_open_0500_PT,outcome_0_yes_2025_03_21_close_1700_PT,outcome_0_yes_2025_03_21_open_0500_PT,outcome_0_yes_2025_03_22_close_1700_PT,outcome_0_yes_2025_03_22_open_0500_PT,outcome_0_yes_2025_03_23_close_1700_PT,outcome_0_yes_2025_03_23_open_0500_PT,outcome_0_yes_2025_03_24_close_1700_PT,outcome_0_yes_2025_03_24_open_0500_PT,outcome_0_yes_2025_03_25_close_1700_PT,outcome_0_yes_2025_03_25_open_0500_PT,outcome_0_yes_2025_03_26_close_1700_PT,outcome_0_yes_2025_03_26_open_0500_PT,outcome_0_yes_2025_03_27_close_1700_PT,outcome_0_yes_2025_03_27_open_0500_PT,outcome_0_yes_2025_03_28_close_1700_PT,outcome_0_yes_2025_03_28_open_0500_PT,outcome_0_yes_2025_03_29_close_1700_PT,outcome_0_yes_2025_03_29_open_0500_PT,outcome_0_yes_2025_03_30_close_1700_PT,outcome_0_yes_2025_03_30_open_0500_PT,outcome_0_yes_2025_03_31_close_1700_PT,outcome_0_yes_2025_03_31_open_0500_PT,outcome_1_no_2025_03_17_close_1700_PT,outcome_1_no_2025_03_17_open_0500_PT,outcome_1_no_2025_03_18_close_1700_PT,outcome_1_no_2025_03_18_open_0500_PT,outcome_1_no_2025_03_19_close_1700_PT,outcome_1_no_2025_03_19_open_0500_PT,outcome_1_no_2025_03_20_close_1700_PT,outcome_1_no_2025_03_20_open_0500_PT,outcome_1_no_2025_03_21_close_1700_PT,outcome_1_no_2025_03_21_open_0500_PT,outcome_1_no_2025_03_22_close_1700_PT,outcome_1_no_2025_03_22_open_0500_PT,outcome_1_no_2025_03_23_close_1700_PT,outcome_1_no_2025_03_23_open_0500_PT,outcome_1_no_2025_03_24_close_1700_PT,outcome_1_no_2025_03_24_open_0500_PT,outcome_1_no_2025_03_25_close_1700_PT,outcome_1_no_2025_03_25_open_0500_PT,outcome_1_no_2025_03_26_close_1700_PT,outcome_1_no_2025_03_26_open_0500_PT,outcome_1_no_2025_03_27_close_1700_PT,outcome_1_no_2025_03_27_open_0500_PT,outcome_1_no_2025_03_28_close_1700_PT,outcome_1_no_2025_03_28_open_0500_PT,outcome_1_no_2025_03_29_close_1700_PT,outcome_1_no_2025_03_29_open_0500_PT,outcome_1_no_2025_03_30_close_1700_PT,outcome_1_no_2025_03_30_open_0500_PT,outcome_1_no_2025_03_31_close_1700_PT,outcome_1_no_2025_03_31_open_0500_PT,outcome_1_zelenskyy_2025_03_17_close_1700_PT,outcome_1_zelenskyy_2025_03_17_open_0500_PT,outcome_1_zelenskyy_2025_03_18_close_1700_PT,outcome_1_zelenskyy_2025_03_18_open_0500_PT,outcome_1_zelenskyy_2025_03_19_close_1700_PT,outcome_1_zelenskyy_2025_03_19_open_0500_PT,outcome_1_zelenskyy_2025_03_20_close_1700_PT,outcome_1_zelenskyy_2025_03_20_open_0500_PT,outcome_1_zelenskyy_2025_03_21_close_1700_PT,outcome_1_zelenskyy_2025_03_21_open_0500_PT,outcome_1_zelenskyy_2025_03_22_close_1700_PT,outcome_1_zelenskyy_2025_03_22_open_0500_PT,outcome_1_zelenskyy_2025_03_23_close_1700_PT,outcome_1_zelenskyy_2025_03_23_open_0500_PT,outcome_1_zelenskyy_2025_03_24_close_1700_PT,outcome_1_zelenskyy_2025_03_24_open_0500_PT,outcome_1_zelenskyy_2025_03_25_close_1700_PT,outcome_1_zelenskyy_2025_03_25_open_0500_PT,outcome_1_zelenskyy_2025_03_26_close_1700_PT,outcome_1_zelenskyy_2025_03_26_open_0500_PT,outcome_1_zelenskyy_2025_03_27_close_1700_PT,outcome_1_zelenskyy_2025_03_27_open_0500_PT,outcome_1_zelenskyy_2025_03_28_close_1700_PT,outcome_1_zelenskyy_2025_03_28_open_0500_PT,outcome_1_zelenskyy_2025_03_29_close_1700_PT,outcome_1_zelenskyy_2025_03_29_open_0500_PT,outcome_1_zelenskyy_2025_03_30_close_1700_PT,outcome_1_zelenskyy_2025_03_30_open_0500_PT,outcome_1_zelenskyy_2025_03_31_close_1700_PT,outcome_1_zelenskyy_2025_03_31_open_0500_PT
524291,0x12da9018becd98b431fb377ae57087ebbe8ad4a1cf82c832fb0aed7c4b6b791d,Will Trump visit Russia before July?,will-trump-visit-russia-before-july,"[""Yes"", ""No""]","[""0"", ""1""]","[""106785705064968660332067023300536266535388124753272914243541205698423062856246"", ""6456202668171707900880212750943570928813250356351945554332572852984770395210""]",324865.427332,0.0,True,True,2025-06-30 05:00:00-07:00,2025-02-20 09:56:09.361837-08:00,,2026-02-03 22:25:06.020964,2025-02-20 09:56:09.361837,2025-06-30 05:00:00,will trump visit russia before july? will-trump-visit-russia-before-july,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.2,0.15,0.1417682552094239,0.14,0.14,0.0908788081099125,0.14,0.09,0.0908788081099125,0.09,0.09,0.1,0.1,0.11999999519999995,0.1,0.16,0.1717150903221375,0.14,0.14,0.13,0.14,0.13,0.13,0.13999988239998118,0.10567134552672622,0.13999998273333258,0.13999988239998118,0.17,0.13999998273333258,0.82,0.82,0.85,0.8300001972269886,0.86,0.85,0.88,0.86,0.91,0.88,0.91,0.91,0.9,0.9,0.89,0.9,0.84,0.85,0.89,0.876494012590276,0.87,0.89,0.87,0.87,0.8600001176000188,0.9,0.86,0.8600001176000188,0.83,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524292,0x58f04e4d6d4207be5ffcaa8e12ceaaff491bea2f66a67f1c701744e59c3a920c,Will Trump withdraw the U.S. from NATO in 2025?,will-trump-withdraw-the-us-from-nato-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""23363560824318474668781482335102625289561748638527872548758492627125630990827"", ""9014695769446700891659134648259488341557414914618690658701879241952037527074""]",228935.133447,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-20 10:23:30.223532-08:00,,2026-02-03 22:25:06.020964,2025-02-20 10:23:30.223532,2025-12-31 04:00:00,will trump withdraw the u.s. from nato in 2025? will-trump-withdraw-the-us-from-nato-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.11,0.11,0.11,0.11,0.15,0.11,0.15,0.14,0.16999999717322667,0.14,0.16,0.15,0.1699999758599986,0.16,0.1699999758599986,0.1699999758599986,0.14000001720000538,0.1699999758599986,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.13,0.11999989919998387,0.10707843137254902,0.9,0.9,0.88,0.89,0.88,0.88,0.85,0.88,0.85,0.86,0.85,0.85,0.84,0.85,0.84,0.84,0.85,0.84,0.8599999827999946,0.85,0.85,0.86,0.85,0.85,0.85,0.85,0.8792735129921917,0.8792735129921917,0.8800001008000161,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524310,0x97004cec761044f6eb772191377b3a352d3ec05ec0249a1bf5ca442ba1fac097,Will Ukraine agree to pay back U.S. aid before July?,will-ukraine-agree-to-payback-us-aid-before-july,"[""Yes"", ""No""]","[""1"", ""0""]","[""82246973513888061559569421022652964687465272762066736721360354291228748283806"", ""6800060988333615171942817578522303119129729510028069894794248047438283072436""]",1529637.779795,0.0,True,True,2025-06-30 05:00:00-07:00,2025-02-20 11:47:32.053121-08:00,,2026-02-03 22:25:06.020964,2025-02-20 11:47:32.053121,2025-06-30 05:00:00,will ukraine agree to pay back u.s. aid before july? will-ukraine-agree-to-payback-us-aid-before-july,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7180001793520653,0.7210000080558759,0.71400016359207,0.7190001340370701,0.5799999981061223,0.688,0.73,0.5499999582429442,0.704,0.741,0.717,0.71,0.6926503074739829,0.742,0.76,0.72,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.2819998206479347,0.27844310832586316,0.28599983640793,0.2809998659629299,0.43642470544919,0.3232311477238808,0.2591863503256261,0.46,0.29599997395199706,0.25865178918873194,0.283,0.29,0.319,0.2710000866851595,0.24445473336089293,0.30806812262424327,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524348,0x827af1ac5895766ceda8258b54844be5f1a31428a3b4bc4a8be8259776d44700,"Will Karoline Leavitt say ""Putin"" 3+ times during next White House press briefing?",will-karoline-leavitt-say-putin-3-times-during-next-white-house-press-briefing-02202025,"[""Yes"", ""No""]","[""0"", ""1""]","[""52960782840877996381169383667062216635147767148703288363719115614339176853095"", ""73984012795437798473481687953253285098754321969692105101879063972760068638228""]",3408.054773,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-20 14:35:53.285157-08:00,,2026-02-03 22:25:06.020964,2025-02-20 14:35:53.285157,2025-12-31 04:00:00,"will karoline leavitt say ""putin"" 3+ times during next white house press briefing? will-karoline-leavitt-say-putin-3-times-during-next-white-house-press-briefing-02202025",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524477,0x2820f9e0e7fac7f3cc909bccdd212c6f3de818a6b0e4ca401c24beba941a2249,Trump in Russia on Victory Day May 9?,will-trump-visit-russia-by-may-9,"[""Yes"", ""No""]","[""0"", ""1""]","[""83547673164506671794819260938344653989875088069034224812175182562166039721574"", ""75533964938719028696952998369094361524498526879485856631877081096914627658644""]",1143264.619709,0.0,True,True,2025-05-09 05:00:00-07:00,2025-02-21 10:25:09.107922-08:00,,2026-02-03 22:25:06.020964,2025-02-21 10:25:09.107922,2025-05-09 05:00:00,trump in russia on victory day may 9? will-trump-visit-russia-by-may-9,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,0.07,0.0667214,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.04,0.05,0.030000001940002324,0.04,0.030000001940002324,0.030000001940002324,0.020931677018633542,0.028846126386833,0.029,0.029,0.029,0.029,0.029,0.029,0.024,0.029,0.92,0.92,0.93,0.94,0.9333345020150344,0.91,0.92,0.93,0.92,0.92,0.9299997767998304,0.9299997767998304,0.93,0.93,0.95,0.95,0.9699999980599977,0.96,0.9699999980599977,0.9699999980599977,0.975,0.970000098275879,0.971,0.971,0.971,0.971,0.971,0.971,0.9756668889629877,0.9749998244999614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525157,0xb58d0e3b3dd34b2b8d8997e6ce36ca3873bdd6034fe0dde633f11e50d4b18c69,Zelensky resigns in 2025?,zelensky-resigns-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""74129046843921940913413587682588886122583847748489066762857187137233978267670"", ""64545313588399663482682286511585103428301403511234717343459455007091083337075""]",639799.279247,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-24 15:06:16.266385-08:00,,2026-02-03 22:25:06.587661,2025-02-24 15:06:16.266385,2025-12-31 04:00:00,zelensky resigns in 2025? zelensky-resigns-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23999999183999987,0.24,0.2599999927199999,0.24,0.2551885456885457,0.25,0.25,0.2551885456885457,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.23,0.23,0.2399999673599979,0.23999999673599998,0.2399999673599979,0.2399999673599979,0.2399999673599979,0.2399999673599979,0.21,0.22,0.21,0.21,0.21999995306666104,0.19,0.7600000081600001,0.7899999739299982,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.760004797979798,0.7537535901289082,0.78,0.760000003264,0.76,0.76,0.7799998595999691,0.7799999535714037,0.79,0.7899995338993427,0.79,0.79,0.78,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525231,0x216cfc5952a75a6c2005fa90a1f49524401abdde826aaa916af4c88a70426363,Trump agrees to send U.S. peacekeeping force to Ukraine?,trump-agrees-to-send-us-peacekeeping-force-to-ukraine,"[""Yes"", ""No""]","[""0"", ""1""]","[""27854589915558666949911110700107109304807510472832754346848714713106576041207"", ""83742739530586820493605246339344277590673217105618245459443915506041800643469""]",96453.374455,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-25 14:26:52.989952-08:00,,2026-02-03 22:25:07.060178,2025-02-25 14:26:52.989952,2025-12-31 04:00:00,trump agrees to send u.s. peacekeeping force to ukraine? trump-agrees-to-send-us-peacekeeping-force-to-ukraine,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.1,0.08,0.1,0.1,0.08,0.1,0.909999930233327,0.909999930233327,0.91,0.909999930233327,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.92,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.9,0.91,0.9,0.9,0.9,0.9,0.92,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525232,0x235acc369ccd9f0c10a74aa4cb6e5c0c6783eaec22b4843f6fe0e171ad8e4057,EU/NATO country announces peacekeeping force in Ukraine in 2025?,eunato-country-announces-peacekeeping-force-in-ukraine,"[""Yes"", ""No""]","[""0"", ""1""]","[""73663957466489274595176785305097386128325404078001917490010407904837134882577"", ""31566724138998405553508313449766802786847999037726188458982786371622924711878""]",133019.206562,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-25 14:31:00.303884-08:00,,2026-02-03 22:25:07.060178,2025-02-25 14:31:00.303884,2025-12-31 04:00:00,eu/nato country announces peacekeeping force in ukraine in 2025? eunato-country-announces-peacekeeping-force-in-ukraine,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4299999931199994,0.39000014030010804,0.41,0.39,0.4,0.36,0.38,0.32,0.32,0.31,0.3399999973012418,0.31,0.3699999839130422,0.2799999514666589,0.24,0.28,0.27999999159999983,0.2753708133971292,0.25,0.299999819999928,0.2753708133971292,0.28,0.299999819999928,0.25,0.28,0.25,0.26999998055999946,0.26999998055999946,0.25,0.6,0.5700000068800006,0.609999859699892,0.59,0.61,0.609999859699892,0.65,0.62,0.68,0.68,0.69,0.6600000208506437,0.7,0.6500000261733849,0.72,0.76,0.72,0.72,0.72,0.75,0.700000180000072,0.72,0.72,0.700000180000072,0.7499998874999719,0.72,0.75,0.7300000194400006,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525437,0x5b2e8b20438de32ab995a59630103b9ad71e87d7488b49ff417bbd348a026326,Will Karoline Leavitt say Zelensky 3+ times during next White House press briefing?-02262025,will-karoline-leavitt-say-zelensky-3-times-during-next-white-house-press-briefing-02262025,"[""Yes"", ""No""]","[""1"", ""0""]","[""12198166341436727947405729209814148041740036263965322192437253954048906701116"", ""10316592426452860464899722692398677096383513371344164830735417650138017205817""]",1646.182951,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-26 10:57:55.551434-08:00,,2026-02-03 22:25:07.060178,2025-02-26 10:57:55.551434,2025-12-31 04:00:00,will karoline leavitt say zelensky 3+ times during next white house press briefing?-02262025 will-karoline-leavitt-say-zelensky-3-times-during-next-white-house-press-briefing-02262025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525442,0x322afd91e6bedddd2526aa648a69bcf28e99478703585573a560660b012d9f9a,Will Karoline Leavitt say NATO during next White House press briefing?-02262025,will-karoline-leavitt-say-nato-during-next-white-house-press-briefing-02262025,"[""Yes"", ""No""]","[""0"", ""1""]","[""108057916747365167542504013787062021441684619476265070483570121865318046932052"", ""17526688879266974475993857941710252477836369992267558391595367358065513215277""]",2278.299285,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-26 10:57:59.430322-08:00,,2026-02-03 22:25:07.060178,2025-02-26 10:57:59.430322,2025-12-31 04:00:00,will karoline leavitt say nato during next white house press briefing?-02262025 will-karoline-leavitt-say-nato-during-next-white-house-press-briefing-02262025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526229,0xf73ebbd375f4b32f1ac0aee1724fa07288530b0cd3d2fbfbcfc7412d0c6bcb82,Trump severs ties with Ukraine before May?,trump-severs-ties-with-ukraine-before-may,"[""Yes"", ""No""]","[""0"", ""1""]","[""88551081062941956754624270296481102277138087249231124901142839087117648363109"", ""86304131703011980721755979925817881408007934797292837200662297834354514178950""]",140572.146211,0.0,True,True,2025-04-30 05:00:00-07:00,2025-02-28 11:53:55.201777-08:00,,2026-02-03 22:25:07.692186,2025-02-28 11:53:55.201777,2025-04-30 05:00:00,trump severs ties with ukraine before may? trump-severs-ties-with-ukraine-before-may,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026975797208926042,0.026975797208926042,0.030999994103799944,0.026975797208926042,0.029,0.03099997045699861,0.017798042642432715,0.031,0.027,0.028492641679788815,0.025,0.031,0.027,0.025,0.021,0.024734,0.024,0.021,0.027166666666666665,0.027166666666666665,0.027166666666666665,0.027166666666666665,0.02,0.027166666666666665,0.01604998,0.019,0.021,0.021,0.02254901524394461,0.019,0.972,0.972,0.972,0.972,0.971,0.972,0.985,0.972,0.973,0.9690000069307144,0.9749662347188264,0.9739995431937575,0.973,0.975,0.979,0.973,0.977,0.98,0.972,0.972,0.972,0.972,0.98,0.972,0.984,0.981,0.983999990815997,0.979,0.983,0.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526814,0x1b07e957981a04e688191208a4fc8b8349a93d6de03eba460fda38e647dafa5b,Sea/Air ceasefire in Ukraine before May? ,seaair-ceasefire-in-ukraine-before-may,"[""Yes"", ""No""]","[""1"", ""0""]","[""105039045108735350701067761926660919174556796573940954887933194396971464305066"", ""65961864506371256053813328069691531595710124813443748296296270747497043580971""]",1547772.010237,0.0,True,True,2025-04-30 05:00:00-07:00,2025-03-04 08:27:13.526679-08:00,,2026-02-03 22:25:08.200623,2025-03-04 08:27:13.526679,2025-04-30 05:00:00,sea/air ceasefire in ukraine before may?  seaair-ceasefire-in-ukraine-before-may,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.4343873067328513,0.42000000369343116,0.41,0.35000000085526317,0.4,0.3800000096875006,0.4,0.4,0.4,0.41,0.42,0.42,0.41,0.42,0.42,0.999,0.42,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.54,0.56,0.5799999981754631,0.59,0.6499999991447368,0.62,0.6199999903124994,0.61,0.6,0.6099999666533307,0.59,0.58,0.58,0.58,0.58,0.58,0.001,0.5500000440217444,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526861,0xb8498bb4d013be50bd4af336c0cadf62ab0f2885cc968b742304d6edccfc7190,Will Trump sign mineral deal without Zelenskyy apology?,will-trump-sign-mineral-deal-without-zelenskyy-apology,"[""Yes"", ""No""]","[""1"", ""0""]","[""32921044856076201189154703786849418887213408387521621721061527935861828024828"", ""65449845407755668776897976670879705991692250175624922195548093200952844680115""]",973016.213858,0.0,True,True,2025-07-31 05:00:00-07:00,2025-03-04 14:06:50.110242-08:00,,2026-02-03 22:25:08.200623,2025-03-04 14:06:50.110242,2025-07-31 05:00:00,will trump sign mineral deal without zelenskyy apology? will-trump-sign-mineral-deal-without-zelenskyy-apology,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7299999684324253,0.72,0.72,0.7299999684324253,0.49,0.7,0.68,0.41,0.68,0.65,0.74,0.64,0.7,0.67,0.77,0.68,0.75,0.81,0.83,0.76,0.8,0.83,0.7149886621315192,0.7400000178281062,0.7,0.7,0.5605855250840134,0.52,0.61,0.610000109200024,0.27000233603924545,0.28,0.27,0.27,0.57,0.33,0.32,0.59,0.32,0.35,0.26,0.36,0.3,0.33,0.25,0.32,0.31,0.19,0.146385,0.24,0.2,0.18,0.24680040802448147,0.22580323979803782,0.32,0.2643055073268977,0.459999999494,0.43,0.3899999773799968,0.389999890799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527005,0x6ee44a32b167a5d5d05a4b6522d7304a27b8682e3314528afbd99a9cf22a3ef6,U.S. announces resumption of direct flights to Russia before May?,us-announces-resumption-of-direct-flights-to-russia-before-may,"[""Yes"", ""No""]","[""0"", ""1""]","[""100121345789532362055123879793212027312379236056429540221720415709850532973373"", ""96618036676034164847772351078297997221316377064022855127438030193903015078566""]",22139.902349,0.0,True,True,2025-04-30 05:00:00-07:00,2025-03-06 09:38:55.303143-08:00,,2026-02-03 22:25:08.525485,2025-03-06 09:38:55.303143,2025-04-30 05:00:00,u.s. announces resumption of direct flights to russia before may? us-announces-resumption-of-direct-flights-to-russia-before-may,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.15629375411085134,0.15,0.15629375411085134,0.15629375411085134,0.17,0.15629375411085134,0.17,0.17,0.14941176470588236,0.14941176470588236,0.14941176470588236,0.14941176470588236,0.16,0.14941176470588236,0.17,0.16,0.17,0.17,0.18,0.18,0.18,0.18,0.2,0.18,0.17000000090270914,0.17000000090270914,0.17000000090270914,0.17000000090270914,0.85,0.8799995071992903,0.84,0.85,0.84,0.84,0.83,0.84,0.83,0.83,0.86,0.86,0.86,0.86,0.84,0.86,0.8146975331035734,0.84,0.8146975331035734,0.8146975331035734,0.82,0.82,0.82,0.82,0.8,0.82,0.83,0.8299999990972908,0.8399996471997954,0.8399996471997954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527032,0x02c656172e040722a0a53c5aa8a2e597e96ddcb96cd0caa36d2cb88018b0113e,"Will Karoline Leavitt say ""Zelensky"" 3+ times during next White House press briefing?",will-karoline-leavitt-say-zelensky-3-times-during-next-white-house-press-briefing-03062025,"[""Yes"", ""No""]","[""0"", ""1""]","[""90544185197348445762400462367487730947998989538649021442756705113012034127717"", ""52520991936301939851844268554264807330714499642654844594240746592838266792432""]",1266.814548,0.0,True,True,2025-12-31 04:00:00-08:00,2025-03-06 11:18:56.713064-08:00,,2026-02-03 22:25:08.525485,2025-03-06 11:18:56.713064,2025-12-31 04:00:00,"will karoline leavitt say ""zelensky"" 3+ times during next white house press briefing? will-karoline-leavitt-say-zelensky-3-times-during-next-white-house-press-briefing-03062025",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
